,Unnamed: 0,Filename,Rsh_scaff,Voc (V),Isc (mA),Jsc(mA/cm2),Imax (mA),Vmax (V),Pmax (mW/cm2),FF (%),FF_est (%),PCE (%),Rseries (ohm),Rshunt (ohm),CellArea (cm2),ScanRate (mV/s),ActualScanRate (mV/s),CellNo,CellRow,CellColumn,Condition,meas_time,measurement
251,251,13-Rep_2-2023_10_09-10_57_11-rev-0,22342.98000532413,0.7112005505704957,0.3252847474191186,3.61427497132354,0.177532,0.421208,0.074777898656,32.32343247377166,32.32343247377166,0.8308655406222223,1003.3687110962549,2864.1066338939413,0.09,60.0,-54.0837112606944,13,B,5,4,2023-10-09 10:57:11,5
252,252,14-Rep_2-2023_10_09-10_58_06-rev-0,35995.77840294817,0.7029371988689905,0.3132393196749796,3.480436885277552,0.1720489999999999,0.409094,0.070384213606,31.96557081884113,31.96557081884113,0.7820468178444445,1115.6284831227404,3065.8188194896625,0.09,60.0,-54.08374642735186,14,B,6,4,2023-10-09 10:58:06,5
253,253,15-Rep_2-2023_10_09-10_59_00-rev-0,180850.786596269,0.725110243850647,0.3965578711876813,4.406198568752015,0.221908,0.384855,0.08540240334,29.70020708206412,29.70020708206412,0.9489155926666666,1067.5488552950835,2322.469077618437,0.09,60.0,-54.08425875672791,15,B,7,4,2023-10-09 10:59:00,5
254,254,16-Rep_2-2023_10_09-10_59_55-rev-0,26827.752249107405,0.6218283259955867,0.332187697752816,3.690974419475734,0.180811,0.324246,0.0586272435059999,28.382159027331948,28.382159027331948,0.6514138167333332,1418.4716067888758,2158.123145784685,0.09,60.0,-54.08420644090225,16,B,8,5,2023-10-09 10:59:55,5
255,255,17-Rep_2-2023_10_09-11_00_50-rev-0,14917.070968669526,0.741875410514934,0.3865634345320644,4.295149272578493,0.2114329999999999,0.396945,0.083927272185,29.265190804946133,29.265190804946133,0.9325252465,1056.2616912828398,2337.152322754688,0.09,60.0,-54.08423269124591,17,B,9,5,2023-10-09 11:00:50,5
256,256,18-Rep_2-2023_10_09-11_01_46-rev-1,32682.40987790809,0.7975274400237168,0.4437180416679762,4.930200462977514,0.261039,0.469708,0.122612106612,34.64819636875382,34.64819636875382,1.3623567401333336,665.1707881379613,3518.0298367582614,0.09,60.0,-54.08413643775637,18,C,1,5,2023-10-09 11:01:46,5
257,257,19-Rep_2-2023_10_09-11_02_41-rev-1,9142.396628304376,0.8033835757706155,0.4777216854965291,5.3080187277392135,0.268295,0.44544,0.1195093248,31.13894453919439,31.13894453919439,1.3278813866666668,665.9039910227813,2704.483367923468,0.09,60.0,-54.08452306842175,19,C,2,5,2023-10-09 11:02:41,5
258,258,20-Rep_2-2023_10_09-11_03_36-rev-1,136099.02209936356,0.8108442825709405,0.5264104706264956,5.849005229183285,0.291288,0.433364,0.126233732832,29.57423006327137,29.57423006327137,1.402597031466667,593.4722634905855,2172.3238975432123,0.09,60.0,-54.0843112678736,20,C,3,6,2023-10-09 11:03:36,5
259,259,21-Rep_2-2023_10_09-11_04_31-rev-1,174732.0223070203,0.8591679284074889,0.5784026408172436,6.4266960090804846,0.269696,0.590907,0.159365254272,32.06899248207756,32.06899248207756,1.7707250474666667,352.8398727547598,2326.448464713856,0.09,60.0,-54.08483184957671,21,C,4,6,2023-10-09 11:04:31,5
260,260,22-Rep_2-2023_10_09-11_05_26-rev-1,516141.3473478735,0.8476604571597386,0.5377666665549562,5.975185183943958,0.273928,0.506062,0.138624551536,30.41055534478458,30.41055534478458,1.5402727948444446,425.6108839334926,2340.3328925675924,0.09,60.0,-54.08390014093835,22,C,5,6,2023-10-09 11:05:26,5
261,261,23-Rep_2-2023_10_09-11_06_21-rev-1,3727491.953624972,0.8267739502110392,0.5240378859130059,5.8226431768111775,0.288725,0.457597,0.132119693825,30.49425924645076,30.49425924645076,1.4679965980555556,556.676888246137,2438.443827717199,0.09,60.0,-54.08464844138367,23,C,6,6,2023-10-09 11:06:21,5
262,262,25-Rep_2-2023_10_09-11_08_10-rev-7,15186.54433527648,0.7916177946143569,1.4720868032764758,16.356520036405286,1.2556,0.542412,0.6810525072,58.442882589315225,58.442882589315225,7.56725008,136.3843633287111,-50723.71149792373,0.09,60.0,-54.08424555319799,25,C,8,7,2023-10-09 11:08:10,5
263,263,27-Rep_2-2023_10_09-11_10_01-rev-6,20889.248940659807,0.763947246931441,1.682391066776601,18.69323407529557,1.3162,0.469708,0.6182296696,48.10159969339991,48.10159969339991,6.869218551111112,139.11571722169035,12094.810158110511,0.09,60.0,-54.08426209376479,27,D,1,7,2023-10-09 11:10:01,5
264,264,28-Rep_2-2023_10_09-11_10_56-rev-8,11773.388872983196,0.8265015278043323,1.5544113419194934,17.271237132438817,1.42793,0.542412,0.77452636716,60.2874048956424,60.2874048956424,8.605848524,135.50488450622976,-3793.939077927773,0.09,60.0,-54.08376788627415,28,D,2,8,2023-10-09 11:10:56,5
265,265,29-Rep_2-2023_10_09-11_11_51-rev-9,13891.583907123217,0.838744734982948,1.6304332427182062,18.11592491909118,1.50774,0.566647,0.85435634778,62.47499384359515,62.47499384359515,9.492848308666668,117.9925814833669,-2615.064306124564,0.09,60.0,-54.08409215463894,29,D,3,8,2023-10-09 11:11:51,5
266,266,30-Rep_2-2023_10_09-11_12_46-rev-9,13437.905617854049,0.84986320435456,1.6713406830912017,18.570452034346687,1.52709,0.578794,0.8838705294600001,62.22639514243246,62.22639514243246,9.820783660666669,109.46910451068902,-3798.382885745962,0.09,60.0,-54.08383056250961,30,D,4,8,2023-10-09 11:12:46,5
267,267,31-Rep_2-2023_10_09-11_13_41-rev-9,9763.747163043685,0.8473837735317163,1.6703018447207365,18.55890938578596,1.51521,0.578793,0.87699294153,61.96136743761424,61.96136743761424,9.744366017,107.46654794470464,-12241.696713759591,0.09,60.0,-54.08409589015081,31,D,5,8,2023-10-09 11:13:41,5
268,268,33-Rep_2-2023_10_09-11_15_31-rev-9,9645.80108510266,0.8618761892778878,1.3208221919275518,14.675802132528354,1.4200700000000002,0.590907,0.8391293034899999,73.71224655227128,68.56054353875166,9.323658927666663,127.18280483577652,-1468.4220651121109,0.09,60.0,-54.08475939595107,33,D,7,9,2023-10-09 11:15:31,5
269,269,35-Rep_2-2023_10_09-11_17_20-rev-9,37421.23837716021,0.8608653534728397,1.316631216705381,14.629235741170902,1.43783,0.603065,0.8671049489499999,76.50191166887612,70.05334778164314,9.634499432777776,109.80837175495554,-1367.3925193560908,0.09,60.0,-54.08452181074992,35,D,9,9,2023-10-09 11:17:20,5
270,270,38-Rep_2-2023_10_09-11_20_06-rev-9,7400.864750812629,0.8866153724099336,1.082807278919155,12.031191987990612,1.4517,0.61514,0.8929987380000001,93.01744831388132,69.38070544930561,9.922208200000002,131.67323616725034,-1381.6190597607056,0.09,60.0,-54.08417707942922,38,E,3,10,2023-10-09 11:20:06,5
271,271,39-Rep_2-2023_10_09-11_21_01-rev-9,16628.62116108664,0.8870233468469252,1.243056297684512,13.81173664093902,1.43985,0.615139,0.88570788915,80.32757643578367,69.34868199203727,9.841198768333332,125.8879780849964,-1183.7944867201331,0.09,60.0,-54.08428228092783,39,E,4,10,2023-10-09 11:21:01,5
272,272,41-Rep_2-2023_10_09-11_22_50-rev-9,23152.679792068884,0.8839865945472476,1.0452142904980777,11.613492116645308,1.32322,0.61514,0.8139655508,88.09576004401283,69.5870281059021,9.044061675555556,137.8300758309147,-1682.033200855204,0.09,60.0,-54.08425518183355,41,E,6,11,2023-10-09 11:22:50,5
273,273,42-Rep_2-2023_10_09-11_23_45-rev-9,75304.14322081751,0.8844110583395234,0.9683984800456564,10.759983111618409,1.32884,0.61514,0.8174226376,95.44175080341576,69.55363054312345,9.082473751111111,138.51802245084306,-1987.4489583948605,0.09,60.0,-54.08451891722162,42,E,7,11,2023-10-09 11:23:45,5
274,274,43-Rep_2-2023_10_09-11_24_40-rev-9,18752.59561423062,0.8813173381697549,0.9285418743085356,10.317131936761507,1.3324,0.61514,0.8196125360000001,100.15549562196202,69.79778717135767,9.106805955555556,133.32994626096487,-2291.530664603759,0.09,60.0,-54.08397941193899,43,E,8,11,2023-10-09 11:24:40,5
275,275,44-Rep_2-2023_10_09-11_25_35-rev-9,45799.73680266735,0.8477900927928759,1.7327651544589056,19.252946160654503,1.4853500000000002,0.578793,0.8597101825500001,58.52265596165196,58.52265596165196,9.552335361666668,101.94446915978024,10230.106299925945,0.09,60.0,-54.08441691374197,44,E,9,12,2023-10-09 11:25:35,5
276,276,45-Rep_2-2023_10_09-11_26_31-rev-7,16409.06855105204,0.8355622456020574,1.624531053427295,18.05034503808105,1.33735,0.518208,0.6930254688,51.05548069032844,51.05548069032844,7.700282986666668,131.44057438223797,-5353.577016106536,0.09,60.0,-54.08424316090654,45,F,1,12,2023-10-09 11:26:31,5
277,277,46-Rep_2-2023_10_09-11_27_26-rev-8,10088.125798485602,0.8396819135952212,1.5983810846520534,17.759789829467262,1.34239,0.542412,0.7281284446799999,54.25163948445147,54.25163948445147,8.090316052,128.97934460452856,-2717.841650545349,0.09,60.0,-54.0842123386302,46,F,2,12,2023-10-09 11:27:26,5
278,278,47-Rep_2-2023_10_09-11_28_21-rev-8,24496.7218347019,0.8475109969940305,1.622930828332027,18.032564759244742,1.34121,0.566645,0.75998994045,55.25384329987888,55.25384329987888,8.444332671666666,124.72567516122967,-28691.90396530214,0.09,60.0,-54.084212337548976,47,F,3,12,2023-10-09 11:28:21,5
279,279,48-Rep_2-2023_10_09-11_29_16-rev-8,33101.38343961974,0.8556987985768121,1.605772885428449,17.84192094920499,1.3767,0.566648,0.7801043016000001,56.77375642043258,56.77375642043258,8.667825573333335,142.2126025646958,-3515.131917271536,0.09,60.0,-54.08418027858361,48,F,4,13,2023-10-09 11:29:16,5
280,280,51-Rep_2-2023_10_09-11_32_01-rev-8,12722.148748433608,0.8513982970028099,1.6524382785534772,18.36042531726086,1.40677,0.566649,0.7971448137299999,56.66034322136914,56.66034322136914,8.857164596999999,130.19358006162133,-6623.942853885772,0.09,60.0,-54.084604846298696,51,F,7,13,2023-10-09 11:32:01,5
281,281,52-Rep_2-2023_10_09-11_32_55-rev-9,11333.842379592015,0.852312845009903,1.5973636988902955,17.748485543225506,1.47276,0.578794,0.8524246514400001,62.61136275547496,62.61136275547496,9.471385016,125.3907381381227,-800.3020797883028,0.09,60.0,-54.08441223994871,52,F,8,14,2023-10-09 11:32:55,5
282,282,53-Rep_2-2023_10_09-11_33_50-rev-8,7450.189530645965,0.8475333189811861,1.1753262245851328,13.059180273168142,1.3121999999999998,0.590907,0.7753881653999999,77.8402032199567,69.72079878940042,8.615424059999999,108.4992736253714,-1269.6147986379922,0.09,60.0,-54.08428474363215,53,F,9,14,2023-10-09 11:33:50,5
283,283,54-Rep_2-2023_10_09-11_34_46-rev-9,19538.69404980982,0.8649649169619312,1.1158193418801907,12.397992687557675,1.40415,0.578792,0.8127107868,84.2061179165565,66.9150839126431,9.030119853333334,137.60805870562805,-1351.0159657108609,0.09,60.0,-54.08441805901311,54,G,1,14,2023-10-09 11:34:46,5
284,284,55-Rep_2-2023_10_09-11_35_41-rev-8,6156.757491700474,0.8467727285925519,1.0202385510679404,11.335983900754892,1.25884,0.590906,0.7438561090400001,86.10340806188475,69.78330549002963,8.265067878222224,123.0654939429487,-1162.8712224041187,0.09,60.0,-54.084088027791424,55,G,2,14,2023-10-09 11:35:41,5
285,285,57-Rep_2-2023_10_09-11_37_31-rev-8,23700.469866401345,0.8715047040699828,0.9301729387765572,10.33525487529508,1.24227,0.62726,0.7792262802000001,96.12362820130828,71.97436767359437,8.658069780000002,108.95607210949868,-2062.059608475977,0.09,60.0,-54.084079208667866,57,G,4,15,2023-10-09 11:37:31,5
286,286,58-Rep_2-2023_10_09-11_38_26-rev-8,10410.672982841565,0.8570728002464998,0.8486336187168373,9.429262430187082,1.2006199999999998,0.639406,0.76768363172,105.54662136209704,74.60346423502212,8.529818130222223,95.55390351162772,-5385.047524345078,0.09,60.0,-54.08415071546823,58,G,5,15,2023-10-09 11:38:26,5
287,287,59-Rep_2-2023_10_09-11_39_21-rev-9,24622.4484064595,0.867586723399637,0.9491496311775136,10.546107013083486,1.37538,0.627261,0.8627222341799999,104.76673513721522,72.2995157812096,9.585802602,110.16779203029316,-3494.990560995728,0.09,60.0,-54.08422985548835,59,G,6,15,2023-10-09 11:39:21,5
288,288,60-Rep_2-2023_10_09-11_40_16-rev-3,197925.20403546773,0.8402620225362617,0.3030572787226931,3.367303096918813,0.504106,0.566647,0.285650152582,112.17472307566123,67.43694047835493,3.1738905842444445,364.8049164861641,-5556.375648753482,0.09,60.0,-54.08418029309097,60,G,7,16,2023-10-09 11:40:16,5
289,289,61-Rep_2-2023_10_09-11_41_10-rev-3,71076.01710198763,0.8392600603930395,0.3582406576216034,3.9804517513511497,0.5483779999999999,0.566646,0.3107362001879999,103.35236554981395,67.51733184284144,3.452624446533333,316.3520140428882,-2715.0369136856502,0.09,60.0,-54.08390316523553,61,G,8,16,2023-10-09 11:41:10,5
290,290,62-Rep_2-2023_10_09-11_42_05-rev-3,45925.34109859479,0.8203295112514599,0.5267545123916634,5.852827915462926,0.5404500000000001,0.542411,0.29314602495,67.8402452670188,66.12111262125883,3.2571780550000007,370.977576533451,-895.1236635098985,0.09,60.0,-54.08426677108435,62,G,9,16,2023-10-09 11:42:05,5
291,291,65-Rep_2-2023_10_09-11_44_51-rev-2,49737.97655357311,0.8293777956404834,0.2306330131601639,2.562589035112933,0.4148779999999999,0.590907,0.2451543143459999,128.1638849641978,71.24702434837607,2.723936826066666,301.40960659259787,-26100.158874220524,0.09,60.0,-54.08467764240953,65,H,3,17,2023-10-09 11:44:51,5
292,292,67-Rep_2-2023_10_09-11_46_41-rev-3,48270.79312099433,0.8334587939946344,0.3108955642720941,3.454395158578824,0.504971,0.578793,0.2922736800029999,112.79531170870736,69.4447049056784,3.247485333366666,288.4567043332569,-5764.036973840645,0.09,60.0,-54.08421309389565,67,H,5,17,2023-10-09 11:46:41,5
293,293,68-Rep_2-2023_10_09-11_47_36-rev-3,25707.477587462752,0.8306941659015799,0.3788428493360142,4.20936499262238,0.567868,0.590908,0.335557744144,106.62695607513233,71.13424221038895,3.728419379377778,221.7777795598016,-8051.500032498514,0.09,60.0,-54.08423486685943,68,H,6,18,2023-10-09 11:47:36,5
294,294,69-Rep_2-2023_10_09-11_48_31-rev-3,78382.40790239864,0.8324068343682947,0.3101450597683998,3.446056219648886,0.474393,0.627261,0.2975682275729999,115.26197399903543,75.35509970626589,3.3063136396999995,182.06548811494616,-93584.6175229028,0.09,60.0,-54.08402270532453,69,H,7,18,2023-10-09 11:48:31,5
295,295,70-Rep_2-2023_10_09-11_49_26-rev-3,55590.45140037123,0.8277494256807694,0.3027882311770205,3.3643136797446727,0.441328,0.627259,0.2768269599519999,110.4512167268124,75.77885052401226,3.0758551105777774,198.87306812465425,-99189.41557495046,0.09,60.0,-54.08404059396352,70,H,8,18,2023-10-09 11:49:26,5
296,296,74-Rep_2-2023_10_09-11_53_06-rev-0,158247.31399096505,0.7914158744058805,0.067203804752336,0.746708941692623,0.081867,0.627261,0.0513519762869999,96.55139290589489,79.25807660490608,0.5705775142999999,1019.737519000396,82476.76892735498,0.09,60.0,-54.08387447356317,74,I,3,19,2023-10-09 11:53:06,5
297,297,76-Rep_2-2023_10_09-11_54_56-rev-0,13535.616362130057,0.8292254202490383,0.1083886496313943,1.2043183292377155,0.134543,0.615139,0.0827626464769999,92.08268130565324,74.1823616327702,0.9195849608555556,829.9805818546432,101254.10748745308,0.09,60.0,-54.08439887080649,76,I,5,20,2023-10-09 11:54:56,5
298,298,79-Rep_2-2023_10_09-11_57_41-rev-1,7179.097616307541,0.7932010074145152,0.1343656892017217,1.4929521022413526,0.150248,0.603065,0.09060931012,85.01610081606644,76.02927812279582,1.0067701124444444,698.5839409954856,724791.2295371076,0.09,60.0,-54.08434393530011,79,I,8,20,2023-10-09 11:57:41,5
299,299,80-Rep_2-2023_10_09-11_58_35-rev-0,13291.61955686034,0.6945249572151209,0.055230990496534,0.6136776721837118,0.0387877,0.530291,0.0205687682206999,53.6213317694203,53.6213317694203,0.2285418691188888,2058.985790145633,40826.0657582423,0.09,60.0,-54.08426122898207,80,I,9,21,2023-10-09 11:58:35,5
300,300,00-Rep_2-2023_10_10-11_30_21-rev-1,48620.57612391469,0.8101918141159895,0.4063148367409516,4.514609297121685,0.299796,0.578797,0.173521025412,52.71103860042834,52.71103860042834,1.928011393466667,404.327431796624,11883.95503526692,0.09,60.0,-54.08370795497292,0,A,1,1,2023-10-10 11:30:21,6
301,301,01-Rep_2-2023_10_10-11_31_15-rev-1,10780.380655458395,0.7613917855327522,0.4065494258480984,4.51721584275665,0.275612,0.51821,0.14282489452,46.140508126721954,46.140508126721954,1.5869432724444446,449.5187823074303,6781.483318191706,0.09,60.0,-54.0837457698265,1,A,2,1,2023-10-10 11:31:15,6
302,302,02-Rep_2-2023_10_10-11_32_10-rev-1,1863904.302443052,0.7695756634266638,0.4234310452763425,4.704789391959362,0.279561,0.506063,0.141475478343,43.41573412540931,43.41573412540931,1.5719497593666667,476.63460891566825,4706.874538779657,0.09,60.0,-54.08373559452301,2,A,3,1,2023-10-10 11:32:10,6
303,303,03-Rep_2-2023_10_10-11_33_05-rev-1,3727682.949445945,0.7528513338904351,0.4062550588800033,4.513945098666704,0.259772,0.481798,0.125157630056,40.9212908190086,40.9212908190086,1.3906403339555555,524.9011764572931,4051.57373498216,0.09,60.0,-54.08340779730087,3,A,4,1,2023-10-10 11:33:05,6
304,304,04-Rep_2-2023_10_10-11_34_00-rev-1,88518.20235844112,0.7572636581262439,0.3518658405613544,3.909620450681716,0.221372,0.481798,0.106656586856,40.02796020304223,40.02796020304223,1.1850731872888889,654.4216576081876,4279.4093472731165,0.09,60.0,-54.08387429890161,4,A,5,2,2023-10-10 11:34:00,6
305,305,05-Rep_2-2023_10_10-11_34_55-rev-1,798745.8811777196,0.7626061275406396,0.3445456038645182,3.828284487383536,0.217855,0.481798,0.10496210329,39.94712432696358,39.94712432696358,1.1662455921111112,632.2834169445836,4808.52332196619,0.09,60.0,-54.08397746424945,5,A,6,2,2023-10-10 11:34:55,6
306,306,06-Rep_2-2023_10_10-11_35_50-rev-1,112958.65372797757,0.7527154533141066,0.3489501634816192,3.877224038684658,0.223011,0.457599,0.102049610589,38.85233399252744,38.85233399252744,1.1338845621,688.9832669680909,4637.707613307407,0.09,60.0,-54.083713470080006,6,A,7,2,2023-10-10 11:35:50,6
307,307,07-Rep_2-2023_10_10-11_36_45-rev-1,20902.22704869601,0.7322907603692768,0.3360735942180422,3.734151046867136,0.216886,0.457598,0.099246599828,40.32716495320032,40.32716495320032,1.102739998088889,720.6300085174475,5116.387219780373,0.09,60.0,-54.08350668649395,7,A,8,2,2023-10-10 11:36:45,6
308,308,09-Rep_2-2023_10_10-11_38_36-rev-1,21728.27301499639,0.7674010212362021,0.3580599246556595,3.978443607285106,0.2211779999999999,0.493952,0.109251315456,39.7602023624805,39.7602023624805,1.2139035050666669,656.0693840972074,4513.278925246337,0.09,60.0,-54.083765036529655,9,B,1,3,2023-10-10 11:38:36,6
309,309,10-Rep_2-2023_10_10-11_39_31-rev-0,8124.937660380234,0.664748607464403,0.3316103632115594,3.6845595912395495,0.190943,0.384857,0.0734857501509999,33.336315778836834,33.336315778836834,0.8165083350111111,1009.1578891893936,3120.282593553689,0.09,60.0,-54.08353387562237,10,B,2,3,2023-10-10 11:39:31,6
310,310,11-Rep_2-2023_10_10-11_40_26-rev-0,95307.28421551356,0.7378401418589822,0.3342361301423457,3.7137347793593976,0.193194,0.445442,0.086056721748,34.89547582107795,34.89547582107795,0.9561857972,813.828889411945,3287.221990500442,0.09,60.0,-54.08368966693256,11,B,3,3,2023-10-10 11:40:26,6
311,311,12-Rep_2-2023_10_10-11_41_20-rev-0,70851.19742655038,0.7525167268331471,0.3618307740104338,4.020341933449265,0.195846,0.433364,0.084872605944,31.170651387649585,31.170651387649585,0.9430289549333336,915.4453479101918,2779.1463499643373,0.09,60.0,-54.08361625499138,12,B,4,4,2023-10-10 11:41:20,6
312,312,13-Rep_2-2023_10_10-11_42_15-rev-0,22342.98000532413,0.7018827675381433,0.3128106332416499,3.4756737026849995,0.171959,0.409097,0.070347911023,32.04093038229479,32.04093038229479,0.7816434558111112,1089.2772908816958,2883.098909314333,0.09,60.0,-54.08443282753564,13,B,5,4,2023-10-10 11:42:15,6
313,313,14-Rep_2-2023_10_10-11_43_10-rev-0,35995.77840294817,0.697239874446074,0.2925436987480322,3.250485541644802,0.164881,0.396947,0.065449018307,32.08707820202779,32.08707820202779,0.7272113145222223,1219.935856799886,3239.039723315139,0.09,60.0,-54.08368991616799,14,B,6,4,2023-10-10 11:43:10,6
314,314,15-Rep_2-2023_10_10-11_44_06-rev-0,180850.786596269,0.7200886488059833,0.3793961486766152,4.215512763073503,0.208989,0.384857,0.080430879573,29.44041551071249,29.44041551071249,0.8936764397,1149.780573790587,2325.9072542927893,0.09,60.0,-54.08351933312857,15,B,7,4,2023-10-10 11:44:06,6
315,315,16-Rep_2-2023_10_10-11_45_00-rev-0,26827.752249107405,0.6167447336216012,0.3102510746576049,3.4472341628622765,0.167146,0.324248,0.054196756208,28.32399764621483,28.32399764621483,0.6021861800888889,1484.227740978399,2241.0461361675784,0.09,60.0,-54.083756387450336,16,B,8,5,2023-10-10 11:45:00,6
316,316,17-Rep_2-2023_10_10-11_45_55-rev-0,14917.070968669526,0.7483362116168671,0.3791757223867111,4.213063582074568,0.207037,0.396945,0.082182301965,28.962831526410547,28.962831526410547,0.9131366884999998,959.5265990134812,2324.187345627683,0.09,60.0,-54.08382936303328,17,B,9,5,2023-10-10 11:45:55,6
317,317,18-Rep_2-2023_10_10-11_46_51-rev-1,32682.40987790809,0.7721711619650914,0.4159789312625734,4.621988125139706,0.2413539999999999,0.445441,0.107508967114,33.47031321487396,33.47031321487396,1.1945440790444446,775.3633687906316,3331.528509535445,0.09,60.0,-54.08375446296492,18,C,1,5,2023-10-10 11:46:51,6
318,318,19-Rep_2-2023_10_10-11_47_46-rev-1,9142.396628304376,0.7869384849467126,0.4483694677227469,4.981882974697188,0.2480599999999999,0.433364,0.10750027384,30.46721481078,30.46721481078,1.1944474871111113,721.9521769792817,2634.2182300535665,0.09,60.0,-54.083757123640126,19,C,2,5,2023-10-10 11:47:46,6
319,319,20-Rep_2-2023_10_10-11_48_41-rev-1,136099.02209936356,0.7949224524964184,0.4988695837293602,5.542995374770669,0.264406,0.433364,0.114584041784,28.89431132849815,28.89431132849815,1.2731560198222225,747.6545691567127,2111.0586649429288,0.09,60.0,-54.08382265010502,20,C,3,6,2023-10-10 11:48:41,6
320,320,21-Rep_2-2023_10_10-11_49_36-rev-1,174732.0223070203,0.8488599164450783,0.552609529049853,6.140105878331701,0.268385,0.554557,0.148834780445,31.72853611446013,31.72853611446013,1.6537197827222223,395.86945978279584,2199.1946273612816,0.09,60.0,-54.08401522625465,21,C,4,6,2023-10-10 11:49:36,6
321,321,22-Rep_2-2023_10_10-11_50_31-rev-1,516141.3473478735,0.8391540724334925,0.516379287876552,5.7375476430728,0.255063,0.506062,0.129077691906,29.78795370230209,29.78795370230209,1.4341965767333331,476.2262638331719,2169.9871257923583,0.09,60.0,-54.083792114307855,22,C,5,6,2023-10-10 11:50:31,6
322,322,23-Rep_2-2023_10_10-11_51_26-rev-1,3727491.953624972,0.8187681506802221,0.5042344795388715,5.602605328209683,0.267267,0.457598,0.122300844666,29.623473230742103,29.623473230742103,1.3588982740666666,625.5030566742997,2323.181091926623,0.09,60.0,-54.08390098572302,23,C,6,6,2023-10-10 11:51:26,6
323,323,25-Rep_2-2023_10_10-11_53_16-rev-7,15186.54433527648,0.7848998315267282,1.4066184059823763,15.629093399804184,1.18567,0.542415,0.6431251930499999,58.251215315501256,58.251215315501256,7.145835478333333,133.88702323170446,-48024.40411074793,0.09,60.0,-54.08379577524509,25,C,8,7,2023-10-10 11:53:16,6
324,324,27-Rep_2-2023_10_10-11_55_06-rev-6,20889.248940659807,0.7579863693908285,1.6346691732534138,18.16299081392682,1.2706499999999998,0.469711,0.5968382821499999,48.16875296071244,48.16875296071244,6.631536468333332,147.71156018168952,11795.491156303133,0.09,60.0,-54.08388335696111,27,D,1,7,2023-10-10 11:55:06,6
325,325,28-Rep_2-2023_10_10-11_56_01-rev-8,11773.388872983196,0.8237002319313215,1.5212314307673154,16.90257145297017,1.38624,0.542413,0.7519145971200001,60.00729328748869,60.00729328748869,8.354606634666668,132.63162968923493,-3771.967116444088,0.09,60.0,-54.08376635277124,28,D,2,8,2023-10-10 11:56:01,6
326,326,29-Rep_2-2023_10_10-11_56_56-rev-9,13891.583907123217,0.8364538098521902,1.614338430477848,17.937093671976086,1.47717,0.566648,0.8370354261600002,61.98795227455442,61.98795227455442,9.300393624000002,115.34258512084874,-2482.5172994043023,0.09,60.0,-54.08382701353771,29,D,3,8,2023-10-10 11:56:56,6
327,327,30-Rep_2-2023_10_10-11_58_23-rev-6,13437.905617854049,0.7252767962066562,1.4937694831768895,16.59743870196544,1.31236,0.445442,0.58458026312,53.95811660264709,53.95811660264709,6.49533625688889,136.58075453662448,-7982.835840225612,0.09,60.0,-54.08373042982155,30,D,4,8,2023-10-10 11:58:23,6
328,328,31-Rep_2-2023_10_10-11_59_18-rev-9,9763.747163043685,0.8481672932100897,1.6470193961726882,18.30021551302987,1.4696,0.590909,0.8683998664,62.16408033052008,62.16408033052008,9.648887404444444,107.47609775408458,-20173.25890206526,0.09,60.0,-54.08375362729421,31,D,5,8,2023-10-10 11:59:18,6
329,329,33-Rep_2-2023_10_10-12_01_08-rev-9,9645.80108510266,0.8573670075680626,1.3749319807742808,15.27702200860312,1.395,0.590907,0.824315265,69.92707481930043,68.92112651688319,9.1590585,118.22892266693913,-1603.1971379567365,0.09,60.0,-54.0839174049987,33,D,7,9,2023-10-10 12:01:08,6
330,330,35-Rep_2-2023_10_10-12_02_58-rev-9,37421.23837716021,0.857663893861094,1.3748214626325834,15.275794029250928,1.41376,0.603066,0.85259058816,72.30646059244282,70.31495721302588,9.473228757333334,105.65785674605272,-1296.3760121462826,0.09,60.0,-54.08366896914201,35,D,9,9,2023-10-10 12:02:58,6
331,331,38-Rep_2-2023_10_10-12_05_43-rev-9,7400.864750812629,0.8790136565230801,1.1999704377854143,13.333004864282382,1.43929,0.603068,0.8679897417200001,82.29025784448477,68.60735274414539,9.644330463555557,137.5961069873603,-949.411657888346,0.09,60.0,-54.08379804340482,38,E,3,10,2023-10-10 12:05:43,6
332,332,39-Rep_2-2023_10_10-12_06_38-rev-9,16628.62116108664,0.8793393529230424,1.3666721293657913,15.185245881842128,1.4376,0.603066,0.8669676816,72.1409838612747,68.58171398736192,9.63297424,131.27702638503874,-1363.132709189721,0.09,60.0,-54.08332818813994,39,E,4,10,2023-10-10 12:06:38,6
333,333,41-Rep_2-2023_10_10-12_08_28-rev-8,23152.679792068884,0.8676880905746597,1.14489494252579,12.72105491695322,1.28981,0.603066,0.7778405574599999,78.29991858370349,69.50262502745616,8.642672860666666,151.08174051796243,-1492.4697239057307,0.09,60.0,-54.08359264336274,41,E,6,11,2023-10-10 12:08:28,6
334,334,42-Rep_2-2023_10_10-12_09_23-rev-8,75304.14322081751,0.8706969216433084,1.0695449516475122,11.88383279608347,1.30357,0.603066,0.78613874562,84.41762902288296,69.26244770244558,8.734874951333333,139.4596362493375,-1407.4240683606183,0.09,60.0,-54.08336731709201,42,E,7,11,2023-10-10 12:09:23,6
